observableId	simulationConditionId	measurement	time	noiseParameters
y_obs	RL	304	2	sd_y_obs
y_obs	RL	188	2	sd_y_obs
y_obs	RL	275	2	sd_y_obs
y_obs	RL	230	2	sd_y_obs
y_obs	RL	33	2	sd_y_obs
y_obs	RL	-26	2	sd_y_obs
y_obs	RL	122	2	sd_y_obs
y_obs	RL	0	2	sd_y_obs
y_obs	RL	69	2	sd_y_obs
y_obs	RL	120	2	sd_y_obs
y_obs	RL	537	2	sd_y_obs
y_obs	RL	687	2	sd_y_obs
y_obs	RL	790	2	sd_y_obs
y_obs	RL	767	2	sd_y_obs
y_obs	RL	441	2	sd_y_obs
y_obs	RL	199	2	sd_y_obs
y_obs	RL	118	2	sd_y_obs
y_obs	RL	232	2	sd_y_obs
y_obs	RL	466	2	sd_y_obs
y_obs	RL	163	2	sd_y_obs
y_obs	RL	268	2	sd_y_obs
y_obs	RL	220	2	sd_y_obs
y_obs	RL	108	2	sd_y_obs
y_obs	RL	-22	2	sd_y_obs
y_obs	RL	-50	2	sd_y_obs
y_obs	RL	31	2	sd_y_obs
y_obs	RL	20	2	sd_y_obs
y_obs	RL	8	2	sd_y_obs
y_obs	RL	92	2	sd_y_obs
y_obs	RL	232	2	sd_y_obs
y_obs	RL	298	2	sd_y_obs
y_obs	RL	412	2	sd_y_obs
y_obs	RL	603	2	sd_y_obs
y_obs	RL	686	2	sd_y_obs
y_obs	RL	375	2	sd_y_obs
y_obs	RL	131	2	sd_y_obs
y_obs	RL	203	2	sd_y_obs
y_obs	RL	144	2	sd_y_obs
y_obs	RL	187	2	sd_y_obs
y_obs	RL	337	2	sd_y_obs
y_obs	RL	199	2	sd_y_obs
y_obs	RL	61	2	sd_y_obs
y_obs	RL	103	2	sd_y_obs
y_obs	RL	-6	2	sd_y_obs
y_obs	RL	89	2	sd_y_obs
y_obs	RL	113	2	sd_y_obs
y_obs	RL	93	2	sd_y_obs
y_obs	RL	-195	2	sd_y_obs
y_obs	RL	-200	2	sd_y_obs
y_obs	RL	-28	2	sd_y_obs
y_obs	RL	157	2	sd_y_obs
y_obs	RL	304	2	sd_y_obs
y_obs	RL	602	2	sd_y_obs
y_obs	RL	584	2	sd_y_obs
y_obs	RL	409	2	sd_y_obs
y_obs	RL	430	2	sd_y_obs
y_obs	RL	478	2	sd_y_obs
y_obs	RL	525	2	sd_y_obs
y_obs	RL	417	2	sd_y_obs
y_obs	RL	354	2	sd_y_obs
y_obs	RL	291	2	sd_y_obs
y_obs	RL	166	2	sd_y_obs
y_obs	RL	-107	2	sd_y_obs
y_obs	RL	0	2	sd_y_obs
y_obs	RL	58	2	sd_y_obs
y_obs	RL	15	2	sd_y_obs
y_obs	RL	137	2	sd_y_obs
y_obs	RL	96	2	sd_y_obs
y_obs	RL	223	2	sd_y_obs
y_obs	RL	381	2	sd_y_obs
y_obs	RL	347	2	sd_y_obs
y_obs	RL	440	2	sd_y_obs
y_obs	RL	159	2	sd_y_obs
y_obs	RL	-23	2	sd_y_obs
y_obs	RL	-84	2	sd_y_obs
y_obs	RL	357	2	sd_y_obs
y_obs	RL	553	2	sd_y_obs
y_obs	RL	417	2	sd_y_obs
y_obs	RL	439	2	sd_y_obs
y_obs	RL	397	2	sd_y_obs
y_obs	RL	279	2	sd_y_obs
y_obs	RL	151	2	sd_y_obs
y_obs	RL	161	2	sd_y_obs
y_obs	RL	16	2	sd_y_obs
y_obs	RL	32	2	sd_y_obs
y_obs	RL	-38	2	sd_y_obs
y_obs	RL	-144	2	sd_y_obs
y_obs	RL	-147	2	sd_y_obs
y_obs	RL	-41	2	sd_y_obs
y_obs	RL	552	2	sd_y_obs
y_obs	RL	499	2	sd_y_obs
y_obs	RL	137	2	sd_y_obs
y_obs	RL	135	2	sd_y_obs
y_obs	RL	108	2	sd_y_obs
y_obs	RL	212	2	sd_y_obs
y_obs	RL	216	2	sd_y_obs
y_obs	RL	405	2	sd_y_obs
y_obs	RL	208	2	sd_y_obs
y_obs	RL	102	2	sd_y_obs
y_obs	RL	120	2	sd_y_obs
y_obs	RL	873	2	sd_y_obs
y_obs	RL	511	2	sd_y_obs
y_obs	RL	206	2	sd_y_obs
y_obs	RL	-18	2	sd_y_obs
y_obs	RL	-136	2	sd_y_obs
y_obs	RL	174	2	sd_y_obs
y_obs	RL	359	2	sd_y_obs
y_obs	RL	345	2	sd_y_obs
y_obs	RL	292	2	sd_y_obs
y_obs	RL	39	2	sd_y_obs
y_obs	RL	454	2	sd_y_obs
y_obs	RL	361	2	sd_y_obs
y_obs	RL	267	2	sd_y_obs
y_obs	RL	79	2	sd_y_obs
y_obs	RL	210	2	sd_y_obs
y_obs	RL	215	2	sd_y_obs
y_obs	RL	98	2	sd_y_obs
y_obs	RL	161	2	sd_y_obs
y_obs	RL	177	2	sd_y_obs
y_obs	RL	249	2	sd_y_obs
y_obs	RL	25	2	sd_y_obs
y_obs	RL	-97	2	sd_y_obs
y_obs	RL	16	2	sd_y_obs
y_obs	RL	-32	2	sd_y_obs
y_obs	RL	76	2	sd_y_obs
y_obs	RL	-51	2	sd_y_obs
y_obs	RL	82	2	sd_y_obs
y_obs	RL	432	2	sd_y_obs
y_obs	RL	85	2	sd_y_obs
y_obs	RL	-75	2	sd_y_obs
y_obs	RL	-79	2	sd_y_obs
y_obs	RL	84	2	sd_y_obs
y_obs	RL	95	2	sd_y_obs
y_obs	RL	28	2	sd_y_obs
y_obs	RL	-67	2	sd_y_obs
y_obs	RL	544	2	sd_y_obs
y_obs	RL	245	2	sd_y_obs
y_obs	RL	54	2	sd_y_obs
y_obs	RL	-120	2	sd_y_obs
y_obs	RL	-30	2	sd_y_obs
y_obs	RL	184	2	sd_y_obs
y_obs	RL	248	2	sd_y_obs
y_obs	RL	115	2	sd_y_obs
y_obs	RL	-89	2	sd_y_obs
y_obs	RL	-63	2	sd_y_obs
y_obs	RL	578	2	sd_y_obs
y_obs	RL	274	2	sd_y_obs
y_obs	RL	18	2	sd_y_obs
y_obs	RL	107	3	sd_y_obs
y_obs	RL	112	3	sd_y_obs
y_obs	RL	145	3	sd_y_obs
y_obs	RL	184	3	sd_y_obs
y_obs	RL	182	3	sd_y_obs
y_obs	RL	132	3	sd_y_obs
y_obs	RL	88	3	sd_y_obs
y_obs	RL	59	3	sd_y_obs
y_obs	RL	157	3	sd_y_obs
y_obs	RL	67	3	sd_y_obs
y_obs	RL	59	3	sd_y_obs
y_obs	RL	95	3	sd_y_obs
y_obs	RL	91	3	sd_y_obs
y_obs	RL	106	3	sd_y_obs
y_obs	RL	114	3	sd_y_obs
y_obs	RL	14	3	sd_y_obs
y_obs	RL	13	3	sd_y_obs
y_obs	RL	107	3	sd_y_obs
y_obs	RL	94	3	sd_y_obs
y_obs	RL	117	3	sd_y_obs
y_obs	RL	154	3	sd_y_obs
y_obs	RL	94	3	sd_y_obs
y_obs	RL	128	3	sd_y_obs
y_obs	RL	48	3	sd_y_obs
y_obs	RL	65	3	sd_y_obs
y_obs	RL	46	3	sd_y_obs
y_obs	RL	118	3	sd_y_obs
y_obs	RL	143	3	sd_y_obs
y_obs	RL	271	3	sd_y_obs
y_obs	RL	177	3	sd_y_obs
y_obs	RL	243	3	sd_y_obs
y_obs	RL	256	3	sd_y_obs
y_obs	RL	171	3	sd_y_obs
y_obs	RL	192	3	sd_y_obs
y_obs	RL	217	3	sd_y_obs
y_obs	RL	253	3	sd_y_obs
y_obs	RL	175	3	sd_y_obs
y_obs	RL	78	3	sd_y_obs
y_obs	RL	24	3	sd_y_obs
y_obs	RL	-20	3	sd_y_obs
y_obs	RL	132	3	sd_y_obs
y_obs	RL	198	3	sd_y_obs
y_obs	RL	142	3	sd_y_obs
y_obs	RL	90	3	sd_y_obs
y_obs	RL	98	3	sd_y_obs
y_obs	RL	49	3	sd_y_obs
y_obs	RL	127	3	sd_y_obs
y_obs	RL	196	3	sd_y_obs
y_obs	RL	121	3	sd_y_obs
y_obs	RL	150	3	sd_y_obs
y_obs	RL	-6	3	sd_y_obs
y_obs	RL	-41	3	sd_y_obs
y_obs	RL	17	3	sd_y_obs
y_obs	RL	129	3	sd_y_obs
